Filename,Genus,Species,Catalog Number,Sex,Surface,Region,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790
Psaos30m.tra,Psa,os,208364,m,30,posterior-auricular,0.7822,0.5058,0.6944,1.0648,1.1386,1.4016,1.2259,1.3821,1.561,1.5322,1.5481,1.6429,1.7194,1.794,1.8966,1.9629,2.1114,2.27,2.2547,2.4464,2.7083,2.8869,2.9643,3.1131,3.3939,3.7417,3.9644,4.2663,4.6173,4.8735,5.2917,5.8294,6.18,6.6238,7.2186,7.5184,8.1539,8.6223,9.2074,9.5856,10.3374,10.7673,11.0271,11.5503,12.1109,12.7636,13.6973,13.819,14.0053,15.0758
Psaos31m.tra,Psa,os,208364,m,31,anterior-supercilium (lores),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658,0.0732,0.0947,0.1123,0.1534,0.1768,0.2236,0.2284,0.2664,0.3189,0.3646,0.3237,0.4407,0.5123,0.4831,0.467,0.5628,0.5991,0.6685,0.6716,0.7536,0.9066,0.8214,1.0295,1.0114,1.1144,1.3909,1.3775,1.2274,0.1272,0,0
Psaos32m.tra,Psa,os,208364,m,32,posterior-supercilium,0,0,0,0,0,0.0404,0,0.1225,0.2416,0.3873,0.4674,0.4524,0.4986,0.4753,0.5354,0.5378,0.5575,0.598,0.5925,0.6673,0.7646,0.8903,0.9876,1.0672,1.1964,1.3731,1.5726,1.8243,2.0695,2.3163,2.6781,3.0761,3.4384,3.8288,4.3637,4.717,5.275,5.5858,6.349,6.769,7.2895,7.8499,8.4351,8.7321,9.2911,10.2981,10.8319,10.8112,11.2445,11.9821
Psaos33m.tra,Psa,os,208364,m,33,crown,0,0,0,0,0,0.6282,0.604,0.7045,0.8106,0.6934,0.7421,0.6795,0.7431,0.7516,0.805,0.8086,0.8453,0.9076,0.8754,0.9553,1.1298,1.303,1.4283,1.5436,1.7382,1.9906,2.1947,2.4686,2.8214,3.0363,3.378,3.8219,4.1234,4.5345,5.0871,5.4722,6.0212,6.3914,6.9724,7.5037,7.9348,8.4173,9.1475,9.6134,10.1524,10.8727,11.5187,11.8712,11.4586,12.7177
Psaos34m.tra,Psa,os,208364,m,34,nape,0.0669,0.0576,0,0.3984,0.2032,0.7678,0.7906,0.7589,0.9225,0.9217,0.9155,0.9177,0.9737,0.9586,1.0249,1.0069,1.0908,1.086,1.1029,1.1537,1.3095,1.4536,1.5636,1.6845,1.8243,2.0229,2.1922,2.4015,2.6886,2.9613,3.3181,3.6573,4.0375,4.4135,4.8345,5.243,5.6633,6.0094,6.5749,7.0497,7.6265,7.9496,8.4101,8.7614,9.1167,9.595,10.2021,10.1689,10.8876,11.6523
Psaos35m.tra,Psa,os,208364,m,35,forehead,11.8038,12.8533,13.932,14.439,14.6362,15.2988,15.5331,16.1439,17.0268,17.5935,18.6489,19.2683,19.7745,20.458,20.9072,21.6009,22.3884,23.0336,23.241,23.7368,24.1341,24.1871,24.2903,24.3614,24.6615,25.1244,25.0463,25.199,25.8087,25.5577,25.5354,25.8976,26.0232,26.3035,26.7061,26.7548,26.8764,26.9939,27.2793,27.4894,27.7906,27.9073,28.1603,28.1568,28.3821,28.8141,29.3556,29.107,28.5715,29.2907
Psaos36m.tra,Psa,os,208364,m,36,base-retrices,5.9985,6.09,6.2706,6.5959,6.7132,7.3103,7.3199,7.4466,7.5171,7.287,7.1166,6.9566,6.7313,6.6827,6.765,6.6386,7.0196,7.3858,7.2961,7.7389,9.2921,10.8354,11.7514,12.2505,12.6751,12.9615,13.3701,13.6991,14.1338,14.3885,14.8715,15.3105,15.754,16.0491,16.5709,16.904,17.4788,17.887,18.4948,18.9349,19.0501,19.5617,19.9722,20.3102,20.6713,21.2047,22.1445,22.2909,21.8291,22.1265
Psaos37m.tra,Psa,os,208364,m,37,outer-retrices,15.3029,17.3878,19.7843,21.4801,22.4637,23.6786,23.7582,23.0976,21.945,20.218,17.9371,16.628,14.3453,13.7523,13.4929,12.3145,13.8194,15.8302,14.7429,16.5987,25.1776,36.548,43.9417,46.6863,47.9499,48.6495,49.3542,49.8787,50.3117,50.5369,50.905,51.4942,51.3722,51.3505,51.3654,51.4731,51.668,51.412,51.4698,51.5118,51.5194,51.4801,50.8273,50.9336,50.2239,50.8576,51.2866,50.5427,49.0112,50.4624
Psaos38m.tra,Psa,os,208364,m,38,tips-retrices,5.9347,7.9441,9.9189,11.3476,12.8757,14.1556,14.3964,14.3197,13.4541,11.9937,10.2784,9.2145,7.6781,7.3052,7.1591,6.4178,7.4762,8.8584,7.8612,9.5853,16.9212,26.5616,32.239,34.4811,35.881,36.3703,36.8668,37.4017,38.1111,38.2261,38.5908,39.5359,39.1347,39.1606,39.2192,39.315,39.3608,39.4261,39.5892,39.5781,39.746,39.5142,39.2452,39.0224,38.6238,39.1678,39.2369,38.7384,37.5983,38.7194
Psaos1f.tra,Psa,os,208365,f,1,secondaries,0.7099,0.6512,0.7806,1.1839,1.0571,1.5824,1.4289,1.468,1.4662,1.5923,1.6577,1.7098,1.7043,1.7847,1.8746,1.9268,2.0565,2.235,2.2785,2.4737,2.7773,3.0529,3.2906,3.6035,3.9727,4.4945,4.9116,5.3821,6.0145,6.4701,7.1181,7.8522,8.4122,9.1982,10.0409,10.6516,11.5013,12.1311,13.1513,13.844,14.5598,15.4618,16.2545,16.6714,17.4425,18.4041,19.3426,19.5892,18.9839,20.6261
Psaos2f.tra,Psa,os,208365,f,2,primaries,2.999,2.7041,2.6834,2.9184,2.9338,3.3336,3.388,3.4342,3.6429,3.8106,3.9282,4.095,4.2072,4.3582,4.6177,4.8143,5.004,5.2245,5.5471,5.7106,5.9543,6.2781,6.6725,7.025,7.3162,7.6757,8.0533,8.5365,8.8524,9.2711,9.8236,10.3373,10.781,11.2188,11.7266,12.1625,12.8113,13.2706,13.8629,14.4435,14.8128,15.3237,15.9835,16.3528,16.9044,17.3807,18.0261,18.4212,18.4144,19.091
Psaos3f.tra,Psa,os,208365,f,3,secondary-edges,1.4718,1.4802,1.2826,1.4567,1.5941,1.9725,1.8298,1.9706,2.0569,2.0439,2.1531,2.2578,2.2942,2.2978,2.4306,2.4356,2.6251,2.7751,2.8438,3.0444,3.4733,3.9472,4.3641,4.724,5.1018,5.5399,6.0747,6.6339,7.198,7.8387,8.5456,9.1558,9.8446,10.553,11.2243,11.9434,12.7801,13.4269,14.1605,14.8757,15.5948,16.301,17.0564,17.2993,17.8583,18.3977,19.2612,19.65,19.399,20.6736
